Frame No.,Time ,Local Temp [degC],Position x [cm],Position y [cm],Dist Opt [cm],Dist Opt Avg [cm],T Opt [degC]
454,14:33:37,33.6,9.7,41.9,15.3,9,36.3
455,14:33:38,33.7,10,42.1,15.7,10.3,36.5
456,14:33:39,34.1,8.8,41.1,14.1,11.3,36.5
457,14:33:40,34.6,7.2,39.7,12.1,11.9,36.5
458,14:33:41,34.8,6,37.7,9.8,12.1,36.5
459,14:33:42,35.1,5.5,35.5,7.8,12.1,36.5
460,14:33:43,35.8,5.1,33.7,6.3,11.7,36.7
461,14:33:44,36.1,4.2,33.2,5.3,11.2,36.7
462,14:33:45,36.4,3.8,33,4.8,10.5,36.7
463,14:33:46,36.8,3,31.7,3.4,9.5,36.7
464,14:33:47,36.9,2.4,29.5,2.4,8.2,36.7
465,14:33:48,36.7,1.6,27.6,2.8,6.9,36.9
466,14:33:49,36.4,1.1,25.5,4.6,5.9,36.9
467,14:33:50,36,1.8,23.1,7.1,5.4,36.9
468,14:33:51,35.8,2.3,21.3,9,5.4,36.9
469,14:33:52,35.5,3.9,19.9,10.9,5.7,36.9
470,14:33:53,35.1,3.5,17.7,12.8,6.3,37
471,14:33:54,34.2,4.4,15.9,14.8,7.3,37
472,14:33:55,33.8,6.1,15.1,16.1,8.4,37
473,14:33:56,33.7,7.2,15,16.6,9.7,37
474,14:33:57,33.8,6.4,14.9,16.4,11.1,37
475,14:33:58,34.2,4.3,16,14.7,12.3,37
476,14:33:59,35.4,3.2,18.2,12.2,13.1,37.1
477,14:34:00,36.2,2.8,20.6,9.8,13.3,37.1
478,14:34:01,36.5,3,22.1,8.5,13.3,37.1
479,14:34:02,36.4,1.7,22.9,7.3,12.9,37.1
480,14:34:03,36.7,1.1,24.6,5.5,12.2,37.1
481,14:34:04,36.9,0.9,27.2,2.9,11,37.1
482,14:34:05,37.1,1.1,29.2,1.4,9.5,37.1
483,14:34:06,37,2,31.1,2.3,8.1,37.1
484,14:34:07,36.5,3.3,33.4,4.7,6.9,37.1
485,14:34:08,35.5,4.4,35.5,7.1,6.2,37.1
486,14:34:09,35.2,5.9,37.6,9.6,5.9,37.1
487,14:34:10,35,7.5,38.9,11.6,6.1,37.1
488,14:34:11,35,9.3,39,12.9,6.5,37.1
489,14:34:12,34.8,10.3,39.9,14.3,7.3,37.1
490,14:34:13,34.9,8.5,40.4,13.4,8,36.9
491,14:34:14,34.8,6.9,41.6,13.5,9.1,36.9
492,14:34:15,34.8,5.6,43,14.1,10.4,36.9
493,14:34:16,34.3,5,44.1,15,11.6,36.9
494,14:34:17,35.2,4,42.2,12.9,12.5,36.9
495,14:34:18,35.2,2.6,39.8,10.2,12.8,37
496,14:34:19,35.2,1.7,37.6,7.8,12.6,37
497,14:34:20,35.7,1.8,35.3,5.6,12,37
498,14:34:21,36.4,1.5,33.3,3.6,11,37
499,14:34:22,36.5,1.1,33,3.2,9.9,37
500,14:34:23,36.5,1,32.9,3.1,8.9,37
501,14:34:24,36.5,1,32.9,3.1,7.9,37
502,14:34:25,36.5,1,32.8,3,6.7,37
503,14:34:26,36.5,1.3,33,3.2,5.6,37
504,14:34:27,36.5,1.1,32.9,3.1,4.6,37
505,14:34:28,36.4,1,32.9,3.1,3.9,36.9
506,14:34:29,36.6,1.1,32.3,2.5,3.3,36.9
507,14:34:30,36.7,0.9,31.4,1.7,3,36.9
508,14:34:31,37,1.3,29.9,1.3,2.7,36.9
509,14:34:32,36.9,2.4,28.3,2.9,2.7,36.9
510,14:34:33,36.5,4.1,26.7,5.3,2.9,37.1
511,14:34:34,36.3,5.7,25.1,7.5,3.4,37.1
512,14:34:35,35.5,7.2,23.5,9.6,4,37.1
513,14:34:36,34.8,9.3,22.1,12.2,4.9,37.1
514,14:34:37,34.2,11.6,20.9,14.7,6.1,37.1
515,14:34:38,33.8,13.9,20,17.1,7.5,37
516,14:34:39,33.8,14.8,18.1,19,9.1,37
517,14:34:40,33.8,16.9,16.3,21.8,11.1,37
518,14:34:41,33,18.2,13.6,24.5,13.5,37
519,14:34:42,32.8,20.3,12.2,27,15.9,37
520,14:34:43,32.9,22.4,12.3,28.5,18.2,37
521,14:34:44,32.9,22.6,11.5,29.2,20.4,36.9
522,14:34:45,32.8,21.1,12.3,27.6,22.2,36.9
523,14:34:46,33,20.3,14.5,25.6,23.5,36.9
524,14:34:47,33,21.4,17,25,24.5,36.9
525,14:34:48,33.1,22.3,19.8,24.5,25.3,36.9
526,14:34:49,33.5,24,22.3,25.2,25.9,36.9
527,14:34:50,33.4,26,24.4,26.6,26.4,36.9
528,14:34:51,32.2,29.3,24.8,29.8,26.9,36.9
529,14:34:52,32.2,32.3,24.5,32.7,27.5,36.9
530,14:34:53,32.5,35.1,23.1,35.8,28.2,36.7
531,14:34:54,32.7,36.9,20.8,38.1,29.1,36.7
532,14:34:55,33.2,38.6,17.8,40.5,30.4,36.7
533,14:34:56,33.1,39.7,15.7,42.2,32,36.7
534,14:34:57,32.9,38.8,13.3,42.2,33.8,36.7
535,14:34:58,32.3,37.7,11.5,42,35.5,36.7
536,14:34:59,32.2,36.1,10.6,41,37.1,36.7
537,14:35:00,32.7,33.8,10.5,39,38.3,36.7
538,14:35:01,32.9,32.7,9.7,38.5,39.2,36.7
539,14:35:02,32.8,32.6,9.1,38.7,39.8,36.7
540,14:35:03,32.9,31.9,7.9,38.8,40.1,36.8
541,14:35:04,33.1,30.3,6,38.7,40.2,36.8
542,14:35:05,33.1,28.4,4.4,38.2,39.9,36.8
543,14:35:06,32.9,26.1,3.4,37.3,39.5,36.8
544,14:35:07,32.9,24.1,1.9,37,38.9,36.8
545,14:35:08,32.9,23.1,1.4,36.8,38.4,36.8
546,14:35:09,32.9,20.8,2.2,34.7,37.8,36.7
547,14:35:10,32.9,19,3.6,32.5,37.1,36.7
548,14:35:11,32.8,18.5,4.3,31.7,36.5,36.7
549,14:35:12,32.8,18.5,4.1,31.8,35.8,36.7
550,14:35:13,32.8,18.5,4.1,31.8,35.1,36.7
551,14:35:14,32.8,18.2,3.4,32.3,34.4,36.7
552,14:35:15,32.8,19.3,2.7,33.4,33.9,36.7
553,14:35:16,32.8,21.4,2.3,35,33.7,36.7
554,14:35:17,32.8,24,1.8,37,33.7,36.7
555,14:35:18,33.1,26.6,0.9,39.4,34,36.6
556,14:35:19,33.2,28.9,0.6,41.2,34.6,36.6
557,14:35:20,33,31.5,0.6,43.1,35.7,36.6
558,14:35:21,32.6,33.9,0.7,44.8,37,36.6
559,14:35:22,32.1,36.4,1.3,46.3,38.4,36.6
560,14:35:23,32.1,37.2,1.7,46.7,39.9,36.6
561,14:35:24,32.1,37.2,1.7,46.7,41.4,36.6
562,14:35:25,32.1,37.2,1.8,46.7,42.7,36.6
563,14:35:26,32.1,37.2,1.7,46.7,43.9,36.6
564,14:35:27,32.1,37.2,1.7,46.7,44.8,36.6
565,14:35:28,32.1,37.2,1.8,46.7,45.6,36.6
566,14:35:29,32.2,37.2,1.8,46.7,46.1,36.5
567,14:35:30,32.2,37.2,2.2,46.4,46.4,36.5
568,14:35:31,32.2,37.2,2.2,46.4,46.6,36.5
569,14:35:32,32.2,37.2,2.2,46.4,46.6,36.5
570,14:35:33,32.2,37.2,2.2,46.4,46.6,36.5
571,14:35:34,32.4,37.2,2.2,46.4,46.5,36.5
572,14:35:35,32.4,37.2,2.2,46.4,46.5,36.5
573,14:35:36,32.4,37.2,2.2,46.4,46.5,36.5
574,14:35:37,32.4,37.2,2.2,46.4,46.5,36.5
575,14:35:38,32.5,37.2,2.2,46.4,46.4,36.5
576,14:35:39,32.5,37.4,2.1,46.6,46.4,36.5
577,14:35:40,32.5,37.3,2.2,46.5,46.4,36.5
578,14:35:41,32.5,37.5,2.1,46.7,46.5,36.5
579,14:35:42,32.5,37.5,2.2,46.7,46.5,36.5
580,14:35:43,32.5,37.3,2.2,46.5,46.5,36.5
581,14:35:44,32.5,37.4,2.2,46.6,46.5,36.5
582,14:35:45,32.5,37.3,2.2,46.5,46.5,36.5
583,14:35:46,32.5,37.3,2.2,46.5,46.5,36.5
584,14:35:47,32.5,37.4,2.2,46.6,46.6,36.5
585,14:35:48,32.6,37.4,2.3,46.5,46.6,36.3
586,14:35:49,32.6,37.4,2.2,46.6,46.6,36.3
587,14:35:50,32.6,37.3,2.2,46.5,46.6,36.3
588,14:35:51,32.6,37.4,2.2,46.6,46.6,36.3
589,14:35:52,32.6,37.3,2.2,46.5,46.5,36.3
590,14:35:53,32.6,37.3,2.2,46.5,46.5,36.3
591,14:35:54,32.7,37.4,2.2,46.6,46.5,36.5
592,14:35:55,32.7,37.4,2.2,46.6,46.5,36.5
593,14:35:56,32.7,37.5,2.3,46.6,46.6,36.5
594,14:35:57,32.7,37.4,2.3,46.5,46.5,36.5
595,14:35:58,32.7,37.5,2.2,46.7,46.6,36.5
596,14:35:59,32.7,37.5,2.2,46.7,46.6,36.5
597,14:36:00,32.7,37.5,2.2,46.7,46.6,36.5
598,14:36:01,32.7,37.5,2.2,46.7,46.6,36.5
599,14:36:02,32.7,37.5,2.4,46.6,46.6,36.5
600,14:36:03,32.7,37.4,2.8,46.2,46.6,36.5
601,14:36:04,32.7,37.2,2.9,46,46.5,36.5
602,14:36:05,32.7,37.2,2.9,46,46.5,36.5
603,14:36:06,32.7,37.2,2.9,46,46.4,36.5
604,14:36:07,32.7,37.2,2.9,46,46.3,36.5
605,14:36:08,32.7,37.2,3,45.9,46.3,36.5
606,14:36:09,32.7,37.2,2.9,46,46.2,36.5
607,14:36:10,32.7,37,2.9,45.9,46.1,36.5
608,14:36:11,32.7,37,2.9,45.9,46,36.5
609,14:36:12,32.7,37,2.9,45.9,46,36.5
610,14:36:13,32.8,37,3,45.8,45.9,36.5
611,14:36:14,32.8,37,2.9,45.9,45.9,36.5
612,14:36:15,32.8,37,3,45.8,45.9,36.5
613,14:36:16,32.8,37,2.9,45.9,45.9,36.5
614,14:36:17,32.8,37.2,2.9,46,45.9,36.5
615,14:36:18,32.8,37.2,3,45.9,45.9,36.5
616,14:36:19,32.5,37.2,2.9,46,45.9,36.4
617,14:36:20,32.5,37,3,45.8,45.9,36.4
618,14:36:21,32.5,37,3,45.8,45.9,36.4
619,14:36:22,32.5,37,2.9,45.9,45.9,36.4
620,14:36:23,32.3,37,2.9,45.9,45.9,36.4
621,14:36:24,32.3,37.2,3,45.9,45.9,36.4
622,14:36:25,32.3,37,2.9,45.9,45.9,36.4
623,14:36:26,32.3,37,2.9,45.9,45.9,36.4
624,14:36:27,32.3,37.2,3,45.9,45.9,36.4
625,14:36:28,32.5,37.2,3,45.9,45.9,36.4
626,14:36:29,32.5,37.2,3,45.9,45.9,36.4
627,14:36:30,32.5,37.3,3.3,45.9,45.9,36.4
628,14:36:31,32.5,37.3,3.2,45.9,45.9,36.4
629,14:36:32,32.5,37.2,3.2,45.8,45.9,36.4
630,14:36:33,32.5,37.2,3,45.9,45.9,36.6
631,14:36:34,32.5,37.2,3,45.9,45.9,36.6
632,14:36:35,32.5,37.3,3.2,45.9,45.9,36.6
633,14:36:36,32.5,37.3,3.3,45.9,45.9,36.6
634,14:36:37,32.5,37.3,3.3,45.9,45.9,36.6
635,14:36:38,32.5,37.3,3.2,45.9,45.9,36.6
636,14:36:39,32.5,37.3,3,46,45.9,36.6
637,14:36:40,32.5,37.3,3.2,45.9,45.9,36.6
638,14:36:41,32.5,37.3,3.2,45.9,45.9,36.6
639,14:36:42,32.5,37.2,3.2,45.8,45.9,36.6
640,14:36:43,32.5,37.2,3.2,45.8,45.9,36.6
641,14:36:44,32.2,37.2,3.2,45.8,45.9,36.7
642,14:36:45,32.2,37.2,3.2,45.8,45.9,36.7
643,14:36:46,32.2,37.3,3.2,45.9,45.9,36.7
644,14:36:47,32.2,37.2,3.2,45.8,45.9,36.7
645,14:36:48,32.2,37.2,3,45.9,45.9,36.7
646,14:36:49,32.3,37.2,3,45.9,45.9,36.7
647,14:36:50,32.3,37.3,3.2,45.9,45.9,36.7
648,14:36:51,32.3,37.3,3,46,45.9,36.7
649,14:36:52,32.3,37.3,3,46,45.9,36.7
650,14:36:53,32.3,37.3,3.2,45.9,45.9,36.7
651,14:36:54,32.1,37.3,3.3,45.9,45.9,36.6
652,14:36:55,32.1,37,3.5,45.6,45.9,36.6
653,14:36:56,32.1,36.9,3.4,45.5,45.8,36.6
654,14:36:57,32.1,36.7,4,45,45.8,36.6
655,14:36:58,32.1,36,4.5,44.1,45.6,36.6
656,14:36:59,32.1,36,4.3,44.2,45.4,36.7
657,14:37:00,32.2,35.5,4,44,45.2,36.7
658,14:37:01,32.3,35,3.8,43.7,45,36.7
659,14:37:02,32.2,35,3.7,43.8,44.8,36.7
660,14:37:03,32.2,35,3.6,43.9,44.6,36.7
661,14:37:04,32.3,35,3.6,43.9,44.4,36.7
662,14:37:05,32.3,35,3.6,43.9,44.2,36.7
663,14:37:06,32.3,35,3.7,43.8,44,36.7
664,14:37:07,32.4,34.9,3.7,43.7,43.9,36.7
665,14:37:08,32.3,35,3.7,43.8,43.9,36.7
666,14:37:09,32.4,34.9,3.7,43.7,43.8,36.7
667,14:37:10,32.3,35.1,3.7,43.9,43.8,36.5
668,14:37:11,32.3,35.1,3.2,44.2,43.8,36.5
669,14:37:12,32.3,35,2.5,44.5,43.9,36.5
670,14:37:13,32.3,35,2.1,44.8,44,36.5
671,14:37:14,32.4,34.9,1.6,45,44.1,36.5
672,14:37:15,32.4,34.5,1.3,44.9,44.2,36.5
673,14:37:16,32.5,34.1,0.9,44.8,44.3,36.5
674,14:37:17,32.5,34,0.8,44.8,44.4,36.5
675,14:37:18,32.6,33.9,0.9,44.6,44.5,36.5
676,14:37:19,32.6,33.9,0.9,44.6,44.6,36.5
677,14:37:20,32.5,33.9,0.9,44.6,44.7,36.5
678,14:37:21,32.5,33.9,0.9,44.6,44.7,36.5
679,14:37:22,32.6,33.9,0.8,44.7,44.7,36.5
680,14:37:23,32.6,33.5,0.9,44.4,44.7,36.5
681,14:37:24,32.7,33.1,0.8,44.1,44.6,36.5
682,14:37:25,32.8,33,0.7,44.1,44.5,36.5
683,14:37:26,32.8,32.7,0.6,44,44.4,36.5
684,14:37:27,32.9,32.4,0.5,43.8,44.3,36.5
685,14:37:28,32.9,32.4,0.5,43.8,44.3,36.5
686,14:37:29,32.8,32.5,0.4,43.9,44.2,36.5
687,14:37:30,32.8,32.5,0.5,43.9,44.1,36.6
688,14:37:31,32.8,32.4,0.5,43.8,44,36.6
689,14:37:32,32.8,32.5,0.5,43.9,44,36.6
690,14:37:33,32.8,32.4,0.5,43.8,43.9,36.6
691,14:37:34,32.8,32.4,0.6,43.7,43.9,36.6
692,14:37:35,33,32,0.6,43.5,43.8,36.5
693,14:37:36,33,31.8,0.9,43.1,43.7,36.5
694,14:37:37,33.1,31.8,1.1,43,43.6,36.5
695,14:37:38,33.1,31.8,1.1,43,43.6,36.5
696,14:37:39,33.1,31.5,1.1,42.8,43.4,36.5
697,14:37:40,33.2,31,1.3,42.3,43.3,36.6
698,14:37:41,33.2,30.9,1.3,42.2,43.1,36.6
699,14:37:42,33.2,31,1.3,42.3,43,36.6
700,14:37:43,33.2,31.1,1.5,42.2,42.8,36.6
701,14:37:44,33.4,31.1,1.7,42.1,42.6,36.7
702,14:37:45,33.4,31.1,1.8,42,42.5,36.7
703,14:37:46,33.4,31,1.8,41.9,42.4,36.7
704,14:37:47,33.4,30.9,1.9,41.8,42.3,36.7
705,14:37:48,33.5,30.8,1.9,41.7,42.1,36.7
706,14:37:49,33.3,30.9,1.9,41.8,42,36.5
707,14:37:50,33.3,30.9,1.9,41.8,42,36.5
708,14:37:51,33.3,31,1.9,41.9,41.9,36.5
709,14:37:52,33.4,30.5,1.8,41.5,41.9,36.5
710,14:37:53,33.4,29.4,1.4,41.1,41.8,36.5
711,14:37:54,33.4,28.9,1.6,40.5,41.6,36.5
712,14:37:55,33.2,27.8,2,39.5,41.3,36.5
713,14:37:56,33.1,27.7,1.8,39.6,41.1,36.5
714,14:37:57,33.2,27.7,1.9,39.5,40.9,36.5
715,14:37:58,33.2,27.8,1.8,39.6,40.7,36.5
716,14:37:59,33.2,27.7,1.9,39.5,40.4,36.5
717,14:38:00,33.2,27.8,1.9,39.6,40.2,36.5
718,14:38:01,33.2,28,1.9,39.6,40,36.5
719,14:38:02,33.2,27.8,1.9,39.6,39.8,36.5
720,14:38:03,33.2,28.1,1.9,39.7,39.7,36.5
721,14:38:04,33.2,28.1,1.9,39.7,39.6,36.5
722,14:38:05,33.3,28.1,1.9,39.7,39.6,36.5
723,14:38:06,33.3,28.2,1.8,39.9,39.6,36.5
724,14:38:07,33.3,28.3,1.9,39.9,39.7,36.5
725,14:38:08,33.3,28.3,1.9,39.9,39.7,36.5
726,14:38:09,33.2,28.4,1.8,40,39.8,36.6
727,14:38:10,33.2,28.3,1.9,39.9,39.8,36.6
728,14:38:11,33.2,28.2,1.8,39.9,39.8,36.6
729,14:38:12,33.2,28.1,1.9,39.7,39.8,36.6
730,14:38:13,33.2,28,2,39.6,39.8,36.6
731,14:38:14,33.2,28.2,2,39.7,39.8,36.6
732,14:38:15,33.4,28,1.9,39.6,39.8,36.7
733,14:38:16,33.3,27.7,1.9,39.5,39.8,36.7
734,14:38:17,33.3,27.6,1.9,39.4,39.7,36.7
735,14:38:18,33.2,27.4,1.6,39.5,39.7,36.7
736,14:38:19,33.1,27.2,1.5,39.4,39.6,36.7
737,14:38:20,33.1,27.3,1.5,39.5,39.6,36.6
738,14:38:21,33.1,27.3,1.5,39.5,39.5,36.6
739,14:38:22,33,27,1.6,39.2,39.5,36.6
740,14:38:23,33,26.9,1.7,39.1,39.4,36.6
741,14:38:24,33,27,1.6,39.2,39.4,36.6
742,14:38:25,32.9,27,1.7,39.2,39.3,36.7
743,14:38:26,32.9,27,1.7,39.2,39.3,36.7
744,14:38:27,32.9,27,1.7,39.2,39.3,36.7
745,14:38:28,32.9,27,1.7,39.2,39.3,36.7
746,14:38:29,32.9,27,1.7,39.2,39.2,36.7
747,14:38:30,33,27,1.7,39.2,39.2,36.6
748,14:38:31,33,27,1.6,39.2,39.2,36.6
749,14:38:32,32.9,26.9,1.6,39.2,39.2,36.6
750,14:38:33,32.9,26.9,1.5,39.2,39.2,36.6
751,14:38:34,32.8,26.9,1.5,39.2,39.2,36.6
752,14:38:35,32.8,26.9,1.7,39.1,39.2,36.6
753,14:38:36,32.8,26.9,1.4,39.3,39.2,36.6
754,14:38:37,32.8,26.8,1.4,39.2,39.2,36.6
755,14:38:38,32.8,26.7,1.3,39.2,39.2,36.6
756,14:38:39,32.7,26.5,1.3,39.1,39.2,36.6
757,14:38:40,32.7,26.5,1.3,39.1,39.2,36.7
758,14:38:41,32.6,26.3,1.4,38.8,39.1,36.7
759,14:38:42,32.6,26.4,1.4,38.9,39.1,36.7
760,14:38:43,32.6,26.3,1.4,38.8,39.1,36.7
761,14:38:44,32.6,26.3,1.4,38.8,39,36.7
762,14:38:45,32.5,26.3,1.4,38.8,39,36.7
763,14:38:46,32.5,26.1,1.4,38.8,39,36.7
764,14:38:47,32.4,26.1,1.5,38.7,38.9,36.7
765,14:38:48,32.4,26,1.2,38.8,38.9,36.7
766,14:38:49,32.4,25.8,0.9,38.9,38.9,36.7
767,14:38:50,32.5,26,1.1,38.9,38.8,36.8
768,14:38:51,32.5,26,0.9,39,38.9,36.8
769,14:38:52,32.5,25.9,0.9,38.9,38.9,36.8
770,14:38:53,32.4,25.6,0.9,38.7,38.8,36.8
771,14:38:54,32.5,25.1,0.8,38.5,38.8,36.9
772,14:38:55,32.5,25,0.9,38.3,38.8,36.9
773,14:38:56,32.5,25,0.9,38.3,38.7,36.9
774,14:38:57,32.5,25,0.9,38.3,38.7,36.9
775,14:38:58,32.5,25,0.9,38.3,38.6,36.9
776,14:38:59,32.5,25,1.1,38.2,38.6,36.8
777,14:39:00,32.5,24.8,1.1,38.1,38.5,36.8
778,14:39:01,32.5,24.8,1.2,38,38.4,36.8
779,14:39:02,32.5,24.8,1.2,38,38.3,36.8
780,14:39:03,32.5,24.8,1.3,37.9,38.2,36.8
781,14:39:04,32.5,24.8,1.2,38,38.2,36.8
782,14:39:05,32.5,24.8,1.2,38,38.1,36.8
783,14:39:06,32.5,24.9,1.2,38.1,38.1,36.8
784,14:39:07,32.5,24.8,1.2,38,38.1,36.8
785,14:39:08,32.5,24.8,1.2,38,38.1,36.8
786,14:39:09,32.5,24.7,1.2,37.9,38,36.8
787,14:39:10,32.5,24.8,1.1,38.1,38,36.7
788,14:39:11,32.5,24.7,1.2,37.9,38,36.7
789,14:39:12,32.5,24.7,1.2,37.9,38,36.7
790,14:39:13,32.5,24.7,1.2,37.9,38,36.7
791,14:39:14,32.5,24.7,1.2,37.9,38,36.7
792,14:39:15,32.3,24.5,1.2,37.9,38,36.8
793,14:39:16,32.3,24.4,1.2,37.8,38,36.8
794,14:39:17,32.3,24.4,1.3,37.7,37.9,36.8
795,14:39:18,32.3,24.5,1.3,37.8,37.9,36.8
796,14:39:19,32.3,24.4,1.2,37.8,37.9,36.7
797,14:39:20,32.3,24.4,1.2,37.8,37.9,36.7
798,14:39:21,32.3,24.4,1.2,37.8,37.8,36.7
799,14:39:22,32.3,24.4,1.2,37.8,37.8,36.7
800,14:39:23,32.3,24.4,1.2,37.8,37.8,36.7
801,14:39:24,32.3,24.3,1.1,37.8,37.8,36.7
802,14:39:25,32.6,24.3,0.9,37.9,37.8,36.8
803,14:39:26,32.5,24.4,1.2,37.8,37.8,36.8
804,14:39:27,32.5,24.3,1.3,37.6,37.8,36.8
805,14:39:28,32.5,24.3,1.2,37.7,37.8,36.8
806,14:39:29,32.5,24.3,1.3,37.6,37.8,36.8
807,14:39:30,32.4,24.3,1.2,37.7,37.8,36.9
808,14:39:31,32.4,24.3,1.2,37.7,37.8,36.9
809,14:39:32,32.4,24.3,1.4,37.6,37.7,36.9
810,14:39:33,32.4,24.3,1.3,37.6,37.7,36.9
811,14:39:34,32.4,24.2,1.4,37.5,37.7,36.9
812,14:39:35,32.4,24.1,1.3,37.5,37.6,37
813,14:39:36,32.4,24,1.3,37.4,37.6,37
814,14:39:37,32.4,23.9,1.2,37.4,37.6,37
815,14:39:38,32.4,24,1.2,37.5,37.6,37
816,14:39:39,32.4,24,1.2,37.5,37.6,37
817,14:39:40,32.4,24,1.2,37.5,37.5,37
818,14:39:41,32.4,24,1.2,37.5,37.5,37
819,14:39:42,32.4,24,1.2,37.5,37.5,37
820,14:39:43,32.4,24,1.2,37.5,37.5,37
821,14:39:44,32.4,24,1.2,37.5,37.5,37.1
822,14:39:45,32.4,24,1.2,37.5,37.5,37.1
823,14:39:46,32.4,24,1.2,37.5,37.5,37.1
824,14:39:47,32.4,24,1.2,37.5,37.5,37.1
825,14:39:48,32.4,23.9,1.2,37.4,37.5,37.1
826,14:39:49,32.4,24,1.2,37.5,37.5,37.1
827,14:39:50,32.4,24,1.2,37.5,37.5,37.1
828,14:39:51,32.4,24,1.2,37.5,37.5,37.1
829,14:39:52,32.4,24,1.2,37.5,37.5,37.1
830,14:39:53,32.4,24,1.2,37.5,37.5,37.1
831,14:39:54,32.4,24,1.2,37.5,37.5,37.1
832,14:39:55,32.2,24,1.2,37.5,37.5,37.1
833,14:39:56,32.2,24,1.2,37.5,37.5,37.1
834,14:39:57,32.2,24,1.2,37.5,37.5,37.1
835,14:39:58,32.2,24,1.2,37.5,37.5,37.1
836,14:39:59,32.2,24,1.2,37.5,37.5,37.1
837,14:40:00,32.3,24,1.2,37.5,37.5,37.1
838,14:40:01,32.3,24,1.2,37.5,37.5,37.1
839,14:40:02,32.3,24,1.2,37.5,37.5,37.1
840,14:40:03,32.3,24,1.2,37.5,37.5,37.1
841,14:40:04,32.1,24,1.2,37.5,37.5,36.9
842,14:40:05,32.1,24,1.2,37.5,37.5,36.9
843,14:40:06,32.1,24,1.2,37.5,37.5,36.9
844,14:40:07,32.1,24,1.2,37.5,37.5,36.9
845,14:40:08,32.1,24,1.2,37.5,37.5,36.9
846,14:40:09,32.1,24,1.2,37.5,37.5,36.9
847,14:40:10,32.1,24,1.2,37.5,37.5,36.8
848,14:40:11,32.1,24,1.2,37.5,37.5,36.8
849,14:40:12,32.1,24,1.2,37.5,37.5,36.8
850,14:40:13,32.1,24,1.2,37.5,37.5,36.8
851,14:40:14,32.1,24,1.2,37.5,37.5,36.8
852,14:40:15,32,24,1.2,37.5,37.5,36.9
853,14:40:16,32,24,1.2,37.5,37.5,36.9
854,14:40:17,32,24,1.2,37.5,37.5,36.9
855,14:40:18,32,24,1.2,37.5,37.5,36.9
856,14:40:19,32,24,1.2,37.5,37.5,36.9
857,14:40:20,31.8,24,1.2,37.5,37.5,36.9
858,14:40:21,31.8,24,1.2,37.5,37.5,36.9
859,14:40:22,31.8,24,1.2,37.5,37.5,36.9
860,14:40:23,31.8,24,1.2,37.5,37.5,36.9
861,14:40:24,31.8,24,1.2,37.5,37.5,36.9
862,14:40:25,32.1,24,1.2,37.5,37.5,36.8
863,14:40:26,32.1,24,1.2,37.5,37.5,36.8
864,14:40:27,32.1,24,1.2,37.5,37.5,36.8
865,14:40:28,32.1,24,1.2,37.5,37.5,36.8
866,14:40:29,32.8,24,1.2,37.5,37.5,36.8
867,14:40:30,32.8,24,1.2,37.5,37.5,36.8
868,14:40:31,32.8,24,1.2,37.5,37.5,36.8
869,14:40:32,32.8,24,1.2,37.5,37.5,36.8
870,14:40:33,32.8,24,1.2,37.5,37.5,36.8
871,14:40:34,32.8,24,1.2,37.5,37.5,36.8
872,14:40:35,32.9,24,1.2,37.5,37.5,36.7
873,14:40:36,32.9,24,1.2,37.5,37.5,36.7
874,14:40:37,32.9,24,1.2,37.5,37.5,36.7
875,14:40:38,32.9,24,1.2,37.5,37.5,36.7
876,14:40:39,32.9,24,1.2,37.5,37.5,36.7
877,14:40:40,32.9,24,1.2,37.5,37.5,36.6
878,14:40:41,32.9,24,1.2,37.5,37.5,36.6
879,14:40:42,32.9,24,1.2,37.5,37.5,36.6
880,14:40:43,32.9,24,1.2,37.5,37.5,36.6
881,14:40:44,32.9,24,1.2,37.5,37.5,36.6
882,14:40:45,32.9,24,1.2,37.5,37.5,36.5
883,14:40:46,32.9,24,1.2,37.5,37.5,36.5
884,14:40:47,32.9,24,1.2,37.5,37.5,36.5
885,14:40:48,32.9,24,1.2,37.5,37.5,36.5
886,14:40:49,32.9,24,1.2,37.5,37.5,36.5
887,14:40:50,33.1,24,1.2,37.5,37.5,36.5
888,14:40:51,33.1,24,1.2,37.5,37.5,36.5
889,14:40:52,33.1,23.9,1.2,37.4,37.5,36.5
890,14:40:53,33.1,24,1.2,37.5,37.5,36.5
891,14:40:54,33.3,24,1.2,37.5,37.5,36.5
892,14:40:55,33.3,24,1.2,37.5,37.5,36.5
893,14:40:56,33.3,23.9,1.2,37.4,37.5,36.5
894,14:40:57,33.3,24,1.2,37.5,37.5,36.5
895,14:40:58,33.3,23.9,1.2,37.4,37.5,36.5
896,14:40:59,33.3,24,1.2,37.5,37.5,36.5
897,14:41:00,33.3,23.9,1.2,37.4,37.5,36.5
898,14:41:01,33.3,23.9,1.2,37.4,37.5,36.5
899,14:41:02,33.3,24,1.2,37.5,37.5,36.5
900,14:41:03,33.3,24,1.2,37.5,37.5,36.5
901,14:41:04,33.3,24,1.2,37.5,37.5,36.5
902,14:41:05,33.5,24,1.2,37.5,37.5,36.6
903,14:41:06,33.5,24,1.2,37.5,37.5,36.6
904,14:41:07,33.5,23.9,1.2,37.4,37.5,36.6
905,14:41:08,33.5,24,1.2,37.5,37.5,36.6
906,14:41:09,33.5,24,1.2,37.5,37.5,36.6
907,14:41:10,33.7,24,1.2,37.5,37.5,36.4
